County,date,OneWeek_Cumulative_Incidence,TwoWeek_Cumulative_Incidence,OneWeek_Average Positivity,TwoWeek_Average_Positivity,County_size
PARK County,11/9/2020,166.4,258.2,0.093,0.097,"30,000 or less"
PARK County,11/8/2020,137.7,223.8,0.08,0.083,"30,000 or less"
PARK County,11/7/2020,120.5,200.8,0.076,0.078,"30,000 or less"
PARK County,11/6/2020,109,172.1,0.075,0.071,"30,000 or less"
PARK County,11/5/2020,103.3,172.1,0.082,0.07,"30,000 or less"
PARK County,11/4/2020,126.2,172.1,0.101,0.069,"30,000 or less"
PARK County,11/3/2020,103.3,160.7,0.094,0.065,"30,000 or less"
PARK County,11/2/2020,91.8,137.7,0.103,0.058,"30,000 or less"
PARK County,11/1/2020,86.1,132,0.087,0.055,"30,000 or less"
PARK County,10/31/2020,80.3,149.2,0.08,0.055,"30,000 or less"
PARK County,10/30/2020,63.1,172.1,0.067,0.066,"30,000 or less"
PARK County,10/29/2020,68.9,172.1,0.057,0.061,"30,000 or less"
PARK County,10/28/2020,45.9,160.7,0.03,0.047,"30,000 or less"
PARK County,10/27/2020,57.4,172.1,0.033,0.05,"30,000 or less"
PARK County,10/26/2020,45.9,160.7,0.018,0.041,"30,000 or less"
PARK County,10/25/2020,45.9,160.7,0.02,0.044,"30,000 or less"
PARK County,10/24/2020,68.9,160.7,0.029,0.047,"30,000 or less"
PARK County,10/23/2020,109,166.4,0.064,0.054,"30,000 or less"
PARK County,10/22/2020,103.3,166.4,0.066,0.057,"30,000 or less"
PARK County,10/21/2020,114.8,154.9,0.065,0.051,"30,000 or less"
PARK County,10/20/2020,114.8,143.5,0.07,0.049,"30,000 or less"
PARK County,10/19/2020,114.8,143.5,0.068,0.05,"30,000 or less"
PARK County,10/18/2020,114.8,143.5,0.074,0.05,"30,000 or less"
PARK County,10/17/2020,91.8,120.5,0.071,0.046,"30,000 or less"
PARK County,10/16/2020,57.4,80.3,0.038,0.025,"30,000 or less"
PARK County,10/15/2020,63.1,63.1,0.044,0.019,"30,000 or less"
PARK County,10/14/2020,40.2,40.2,0.036,0.018,"30,000 or less"
PARK County,10/13/2020,28.7,28.7,0.029,0.015,"30,000 or less"
PARK County,10/12/2020,28.7,28.7,0.03,0.015,"30,000 or less"
PARK County,10/11/2020,28.7,28.7,0.029,0.015,"30,000 or less"
PARK County,10/10/2020,28.7,40.2,0.024,0.015,"30,000 or less"
PARK County,10/9/2020,23,40.2,0.016,0.011,"30,000 or less"
PARK County,10/8/2020,0,17.2,0,0.003,"30,000 or less"
PARK County,10/7/2020,0,23,0,0.003,"30,000 or less"
PARK County,10/6/2020,0,28.7,0,0.003,"30,000 or less"
PARK County,10/5/2020,0,45.9,0,0.014,"30,000 or less"
PARK County,10/4/2020,0,45.9,0,0.015,"30,000 or less"
PARK County,10/3/2020,11.5,51.6,0.006,0.018,"30,000 or less"
PARK County,10/2/2020,17.2,57.4,0.006,0.024,"30,000 or less"
PARK County,10/1/2020,17.2,63.1,0.007,0.023,"30,000 or less"
PARK County,9/30/2020,23,74.6,0.007,0.025,"30,000 or less"
PARK County,9/29/2020,28.7,74.6,0.008,0.026,"30,000 or less"
PARK County,9/28/2020,45.9,74.6,0.031,0.026,"30,000 or less"
PARK County,9/27/2020,45.9,74.6,0.034,0.027,"30,000 or less"
PARK County,9/26/2020,40.2,63.1,0.038,0.023,"30,000 or less"
PARK County,9/25/2020,40.2,57.4,0.058,0.025,"30,000 or less"
PARK County,9/24/2020,45.9,57.4,0.046,0.026,"30,000 or less"
PARK County,9/23/2020,51.6,51.6,0.052,0.027,"30,000 or less"
PARK County,9/22/2020,45.9,45.9,0.049,0.027,"30,000 or less"
PARK County,9/21/2020,28.7,28.7,0.021,0.011,"30,000 or less"
PARK County,9/20/2020,28.7,28.7,0.019,0.011,"30,000 or less"
PARK County,9/19/2020,23,23,0.009,0.006,"30,000 or less"
PARK County,9/18/2020,17.2,28.7,0,0,"30,000 or less"
PARK County,9/17/2020,11.5,28.7,0,0.006,"30,000 or less"
PARK County,9/16/2020,0,17.2,0,0.006,"30,000 or less"
PARK County,9/15/2020,0,17.2,0,0.006,"30,000 or less"
PARK County,9/14/2020,0,17.2,0,0.006,"30,000 or less"
PARK County,9/13/2020,0,17.2,0,0.006,"30,000 or less"
PARK County,9/12/2020,0,17.2,0,0.006,"30,000 or less"
PARK County,9/11/2020,11.5,17.2,0,0.006,"30,000 or less"
PARK County,9/10/2020,17.2,17.2,0.011,0.006,"30,000 or less"
PARK County,9/9/2020,17.2,17.2,0.011,0.006,"30,000 or less"
PARK County,9/8/2020,17.2,17.2,0.011,0.006,"30,000 or less"
PARK County,9/7/2020,17.2,17.2,0.011,0.006,"30,000 or less"
PARK County,9/6/2020,17.2,17.2,0.011,0.006,"30,000 or less"
PARK County,9/5/2020,17.2,17.2,0.01,0.006,"30,000 or less"
PARK County,9/4/2020,5.7,5.7,0.011,0.006,"30,000 or less"
PARK County,9/3/2020,0,5.7,0,0.006,"30,000 or less"
PARK County,9/2/2020,0,5.7,0,0.006,"30,000 or less"
PARK County,9/1/2020,0,5.7,0,0.006,"30,000 or less"
PARK County,8/31/2020,0,5.7,0,0.006,"30,000 or less"
PARK County,8/30/2020,0,5.7,0,0.006,"30,000 or less"
PARK County,8/29/2020,0,5.7,0,0.006,"30,000 or less"
PARK County,8/28/2020,0,5.7,0,0.006,"30,000 or less"
PARK County,8/27/2020,5.7,11.5,0.011,0.006,"30,000 or less"
PARK County,8/26/2020,5.7,11.5,0.011,0.006,"30,000 or less"
PARK County,8/25/2020,5.7,11.5,0.011,0.006,"30,000 or less"
PARK County,8/24/2020,5.7,11.5,0.012,0.006,"30,000 or less"
PARK County,8/23/2020,5.7,11.5,0.011,0.006,"30,000 or less"
PARK County,8/22/2020,5.7,11.5,0.012,0.006,"30,000 or less"
PARK County,8/21/2020,5.7,11.5,0.011,0.006,"30,000 or less"
PARK County,8/20/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,8/19/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,8/18/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,8/17/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,8/16/2020,5.7,11.5,0,0.005,"30,000 or less"
PARK County,8/15/2020,5.7,11.5,0,0.01,"30,000 or less"
PARK County,8/14/2020,5.7,11.5,0,0.011,"30,000 or less"
PARK County,8/13/2020,0,5.7,0,0.016,"30,000 or less"
PARK County,8/12/2020,0,5.7,0,0.016,"30,000 or less"
PARK County,8/11/2020,0,5.7,0,0.016,"30,000 or less"
PARK County,8/10/2020,0,5.7,0,0.015,"30,000 or less"
PARK County,8/9/2020,5.7,5.7,0.009,0.015,"30,000 or less"
PARK County,8/8/2020,5.7,11.5,0.018,0.018,"30,000 or less"
PARK County,8/7/2020,5.7,28.7,0.018,0.021,"30,000 or less"
PARK County,8/6/2020,5.7,28.7,0.031,0.027,"30,000 or less"
PARK County,8/5/2020,5.7,34.4,0.033,0.032,"30,000 or less"
PARK County,8/4/2020,5.7,40.2,0.037,0.032,"30,000 or less"
PARK County,8/3/2020,5.7,40.2,0.031,0.031,"30,000 or less"
PARK County,8/2/2020,0,34.4,0.023,0.026,"30,000 or less"
PARK County,8/1/2020,5.7,40.2,0.017,0.028,"30,000 or less"
PARK County,7/31/2020,23,45.9,0.024,0.033,"30,000 or less"
PARK County,7/30/2020,23,45.9,0.024,0.03,"30,000 or less"
PARK County,7/29/2020,28.7,45.9,0.031,0.029,"30,000 or less"
PARK County,7/28/2020,34.4,45.9,0.03,0.029,"30,000 or less"
PARK County,7/27/2020,34.4,51.6,0.031,0.034,"30,000 or less"
PARK County,7/26/2020,34.4,51.6,0.028,0.033,"30,000 or less"
PARK County,7/25/2020,34.4,45.9,0.038,0.03,"30,000 or less"
PARK County,7/24/2020,23,28.7,0.042,0.026,"30,000 or less"
PARK County,7/23/2020,23,34.4,0.037,0.027,"30,000 or less"
PARK County,7/22/2020,17.2,28.7,0.026,0.021,"30,000 or less"
PARK County,7/21/2020,11.5,45.9,0.028,0.035,"30,000 or less"
PARK County,7/20/2020,17.2,45.9,0.037,0.04,"30,000 or less"
PARK County,7/19/2020,17.2,45.9,0.039,0.047,"30,000 or less"
PARK County,7/18/2020,11.5,40.2,0.019,0.04,"30,000 or less"
PARK County,7/17/2020,5.7,34.4,0.009,0.034,"30,000 or less"
PARK County,7/16/2020,11.5,34.4,0.018,0.034,"30,000 or less"
PARK County,7/15/2020,11.5,34.4,0.017,0.035,"30,000 or less"
PARK County,7/14/2020,34.4,34.4,0.04,0.036,"30,000 or less"
PARK County,7/13/2020,28.7,28.7,0.043,0.032,"30,000 or less"
PARK County,7/12/2020,28.7,28.7,0.053,0.033,"30,000 or less"
PARK County,7/11/2020,28.7,28.7,0.062,0.036,"30,000 or less"
PARK County,7/10/2020,28.7,28.7,0.063,0.036,"30,000 or less"
PARK County,7/9/2020,23,23,0.056,0.03,"30,000 or less"
PARK County,7/8/2020,23,23,0.063,0.033,"30,000 or less"
PARK County,7/7/2020,0,0,0.029,0.014,"30,000 or less"
PARK County,7/6/2020,0,11.5,0.014,0.007,"30,000 or less"
PARK County,7/5/2020,0,17.2,0,0.007,"30,000 or less"
PARK County,7/4/2020,0,23,0,0.013,"30,000 or less"
PARK County,7/3/2020,0,23,0,0.014,"30,000 or less"
PARK County,7/2/2020,0,23,0,0.013,"30,000 or less"
PARK County,7/1/2020,0,28.7,0,0.014,"30,000 or less"
PARK County,6/30/2020,0,28.7,0,0.013,"30,000 or less"
PARK County,6/29/2020,11.5,28.7,0,0.013,"30,000 or less"
PARK County,6/28/2020,17.2,28.7,0.013,0.012,"30,000 or less"
PARK County,6/27/2020,23,28.7,0.025,0.013,"30,000 or less"
PARK County,6/26/2020,23,28.7,0.027,0.014,"30,000 or less"
PARK County,6/25/2020,23,28.7,0.027,0.014,"30,000 or less"
PARK County,6/24/2020,28.7,28.7,0.027,0.013,"30,000 or less"
PARK County,6/23/2020,28.7,28.7,0.024,0.014,"30,000 or less"
PARK County,6/22/2020,17.2,17.2,0.024,0.013,"30,000 or less"
PARK County,6/21/2020,11.5,11.5,0.012,0.007,"30,000 or less"
PARK County,6/20/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,6/19/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,6/18/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,6/17/2020,0,5.7,0,0,"30,000 or less"
PARK County,6/16/2020,0,5.7,0,0,"30,000 or less"
PARK County,6/15/2020,0,5.7,0,0,"30,000 or less"
PARK County,6/14/2020,0,5.7,0,0,"30,000 or less"
PARK County,6/13/2020,0,5.7,0,0,"30,000 or less"
PARK County,6/12/2020,0,5.7,0,0,"30,000 or less"
PARK County,6/11/2020,0,5.7,0,0,"30,000 or less"
PARK County,6/10/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,6/9/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,6/8/2020,5.7,11.5,0,0,"30,000 or less"
PARK County,6/7/2020,5.7,11.5,0,0,"30,000 or less"
PARK County,6/6/2020,5.7,11.5,0,0,"30,000 or less"
PARK County,6/5/2020,5.7,23,0,0,"30,000 or less"
PARK County,6/4/2020,5.7,23,0,0,"30,000 or less"
PARK County,6/3/2020,0,23,0,0,"30,000 or less"
PARK County,6/2/2020,0,23,0,0,"30,000 or less"
PARK County,6/1/2020,5.7,40.2,0,0,"30,000 or less"
PARK County,5/31/2020,5.7,45.9,0,0,"30,000 or less"
PARK County,5/30/2020,5.7,45.9,0,0,"30,000 or less"
PARK County,5/29/2020,17.2,45.9,0,0,"30,000 or less"
PARK County,5/28/2020,17.2,45.9,0,0,"30,000 or less"
PARK County,5/27/2020,23,45.9,0,0,"30,000 or less"
PARK County,5/26/2020,23,45.9,0,0.008,"30,000 or less"
PARK County,5/25/2020,34.4,40.2,0,0.008,"30,000 or less"
PARK County,5/24/2020,40.2,45.9,0,0.01,"30,000 or less"
PARK County,5/23/2020,40.2,45.9,0,0.009,"30,000 or less"
PARK County,5/22/2020,28.7,34.4,0,0.01,"30,000 or less"
PARK County,5/21/2020,28.7,34.4,0,0.009,"30,000 or less"
PARK County,5/20/2020,23,28.7,0,0.018,"30,000 or less"
PARK County,5/19/2020,23,34.4,0.02,0.016,"30,000 or less"
PARK County,5/18/2020,5.7,17.2,0.019,0.016,"30,000 or less"
PARK County,5/17/2020,5.7,11.5,0.02,0.016,"30,000 or less"
PARK County,5/16/2020,5.7,11.5,0.019,0.015,"30,000 or less"
PARK County,5/15/2020,5.7,17.2,0.02,0.024,"30,000 or less"
PARK County,5/14/2020,5.7,28.7,0.016,0.032,"30,000 or less"
PARK County,5/13/2020,5.7,28.7,0.032,0.033,"30,000 or less"
PARK County,5/12/2020,11.5,28.7,0.014,0.033,"30,000 or less"
PARK County,5/11/2020,11.5,51.6,0.013,0.068,"30,000 or less"
PARK County,5/10/2020,5.7,45.9,0.013,0.07,"30,000 or less"
PARK County,5/9/2020,5.7,45.9,0.013,0.071,"30,000 or less"
PARK County,5/8/2020,11.5,45.9,0.026,0.074,"30,000 or less"
PARK County,5/7/2020,23,51.6,0.048,0.095,"30,000 or less"
PARK County,5/6/2020,23,51.6,0.034,0.089,"30,000 or less"
PARK County,5/5/2020,17.2,45.9,0.064,0.103,"30,000 or less"
PARK County,5/4/2020,40.2,45.9,0.171,0.119,"30,000 or less"
PARK County,5/3/2020,40.2,45.9,0.179,0.121,"30,000 or less"
PARK County,5/2/2020,40.2,45.9,0.206,0.145,"30,000 or less"
PARK County,5/1/2020,34.4,40.2,0.194,0.143,"30,000 or less"
PARK County,4/30/2020,28.7,28.7,0.182,0.125,"30,000 or less"
PARK County,4/29/2020,28.7,28.7,0.188,0.136,"30,000 or less"
PARK County,4/28/2020,28.7,28.7,0.161,0.122,"30,000 or less"
PARK County,4/27/2020,5.7,5.7,0.038,0.029,"30,000 or less"
PARK County,4/26/2020,5.7,5.7,0.037,0.026,"30,000 or less"
PARK County,4/25/2020,5.7,5.7,0.048,0.03,"30,000 or less"
PARK County,4/24/2020,5.7,5.7,0.056,0.031,"30,000 or less"
PARK County,4/23/2020,0,0,0,0,"30,000 or less"
PARK County,4/22/2020,0,0,0,0.037,"30,000 or less"
PARK County,4/21/2020,0,0,0,0.042,"30,000 or less"
PARK County,4/20/2020,0,0,0,0.111,"30,000 or less"
PARK County,4/19/2020,0,0,0,0.115,"30,000 or less"
PARK County,4/18/2020,0,5.7,0,0.103,"30,000 or less"
PARK County,4/17/2020,0,5.7,0,0.088,"30,000 or less"
PARK County,4/16/2020,0,17.2,0,0.139,"30,000 or less"
PARK County,4/15/2020,0,17.2,0.067,0.135,"30,000 or less"
PARK County,4/14/2020,0,17.2,0.071,0.135,"30,000 or less"
PARK County,4/13/2020,0,17.2,0.167,0.135,"30,000 or less"
PARK County,4/12/2020,0,17.2,0.2,0.143,"30,000 or less"
PARK County,4/11/2020,5.7,28.7,0.176,0.143,"30,000 or less"
PARK County,4/10/2020,5.7,28.7,0.15,0.158,"30,000 or less"
PARK County,4/9/2020,17.2,28.7,0.238,0.158,"30,000 or less"
PARK County,4/8/2020,17.2,28.7,0.182,0.122,"30,000 or less"
PARK County,4/7/2020,17.2,28.7,0.174,0.125,"30,000 or less"
PARK County,4/6/2020,17.2,28.7,0.105,0.079,"30,000 or less"
PARK County,4/5/2020,17.2,28.7,0.1,0.073,"30,000 or less"
PARK County,4/4/2020,23,23,0.111,0.077,"30,000 or less"
PARK County,4/3/2020,23,23,0.167,0.083,"30,000 or less"
PARK County,4/2/2020,11.5,17.2,0.059,0.03,"30,000 or less"
PARK County,4/1/2020,11.5,17.2,0.053,0.032,"30,000 or less"
PARK County,3/31/2020,11.5,17.2,0.059,0.036,"30,000 or less"
PARK County,3/30/2020,11.5,17.2,0.053,0.036,"30,000 or less"
PARK County,3/29/2020,11.5,17.2,0.048,0.038,"30,000 or less"
PARK County,3/28/2020,0,5.7,0.048,0.04,"30,000 or less"
PARK County,3/27/2020,0,5.7,0,0,"30,000 or less"
PARK County,3/26/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,3/25/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,3/24/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,3/23/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,3/22/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,3/21/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,3/20/2020,5.7,5.7,0,0,"30,000 or less"
PARK County,3/19/2020,0,0,0,0,"30,000 or less"
PARK County,3/18/2020,0,0,0,0,"30,000 or less"
